Temp , Taille , ex , num
(16:27:54.471)  ,     46310 ,   2 ,  537
(16:27:54.475)  ,     46396 ,   2 ,  538
(16:27:54.479)  ,     46482 ,   3 ,  539
(16:27:54.482)  ,     46568 ,   2 ,  540
(16:27:54.486)  ,     46654 ,   2 ,  541
(16:27:54.489)  ,     46740 ,   2 ,  542
(16:27:54.493)  ,     46826 ,   3 ,  543
(16:27:54.497)  ,     46912 ,   3 ,  544
(16:27:54.501)  ,     46998 ,   3 ,  545
(16:27:54.504)  ,     47084 ,   3 ,  546
(16:27:54.507)  ,     47170 ,   3 ,  547
(16:27:54.511)  ,     47256 ,   3 ,  548
(16:27:54.515)  ,     47342 ,   3 ,  549
(16:27:54.518)  ,     47428 ,   3 ,  550
(16:27:54.522)  ,     47514 ,   3 ,  551
(16:27:54.525)  ,     47600 ,   3 ,  552
(16:27:54.530)  ,     47686 ,   3 ,  553
(16:27:54.533)  ,     47772 ,   3 ,  554
(16:27:54.537)  ,     47858 ,   3 ,  555
(16:27:54.540)  ,     47944 ,   3 ,  556
(16:27:54.544)  ,     48030 ,   3 ,  557
(16:27:54.547)  ,     48116 ,   3 ,  558
(16:27:54.551)  ,     48202 ,   3 ,  559
(16:27:54.554)  ,     48288 ,   3 ,  560
(16:27:54.557)  ,     48374 ,   3 ,  561
(16:27:54.561)  ,     48460 ,   3 ,  562
(16:27:54.565)  ,     48546 ,   2 ,  563
(16:27:54.568)  ,     48632 ,   3 ,  564
(16:27:54.571)  ,     48718 ,   3 ,  565
(16:27:54.574)  ,     48804 ,   3 ,  566
(16:27:54.579)  ,     48890 ,   3 ,  567
(16:27:54.582)  ,     48976 ,   3 ,  568
(16:27:54.585)  ,     49062 ,   2 ,  569
(16:27:54.588)  ,     49148 ,   3 ,  570
(16:27:54.592)  ,     49234 ,   3 ,  571
(16:27:54.596)  ,     49320 ,   2 ,  572
(16:27:54.599)  ,     49406 ,   3 ,  573
(16:27:54.602)  ,     49492 ,   3 ,  574
(16:27:54.606)  ,     49578 ,   3 ,  575
(16:27:54.609)  ,     49664 ,   3 ,  576
(16:27:54.613)  ,     49750 ,   2 ,  577
(16:27:54.616)  ,     49836 ,   3 ,  578
(16:27:54.620)  ,     49922 ,   3 ,  579
(16:27:54.623)  ,     50008 ,   3 ,  580
(16:27:54.626)  ,     50094 ,   3 ,  581
(16:27:54.631)  ,     50180 ,   3 ,  582
(16:27:54.634)  ,     50266 ,   3 ,  583
(16:27:54.637)  ,     50352 ,   3 ,  584
(16:27:54.640)  ,     50438 ,   3 ,  585
(16:27:54.644)  ,     50524 ,   2 ,  586
(16:27:54.648)  ,     50610 ,   3 ,  587
(16:27:54.651)  ,     50696 ,   3 ,  588
(16:27:54.654)  ,     50782 ,   3 ,  589
(16:27:54.657)  ,     50868 ,   3 ,  590
(16:27:54.660)  ,     50954 ,   2 ,  591
(16:27:54.664)  ,     51040 ,   3 ,  592
(16:27:54.668)  ,     51126 ,   2 ,  593
(16:27:54.671)  ,     51212 ,   3 ,  594
(16:27:54.674)  ,     51298 ,   2 ,  595
(16:27:54.678)  ,     51384 ,   2 ,  596
(16:27:54.682)  ,     51470 ,   3 ,  597
(16:27:54.685)  ,     51556 ,   3 ,  598
(16:27:54.688)  ,     51642 ,   3 ,  599
(16:27:54.691)  ,     51728 ,   3 ,  600
(16:27:54.695)  ,     51814 ,   3 ,  601
(16:27:54.699)  ,     51900 ,   3 ,  602
(16:27:54.702)  ,     51986 ,   3 ,  603
(16:27:54.705)  ,     52072 ,   2 ,  604
(16:27:54.709)  ,     52158 ,   3 ,  605
(16:27:54.714)  ,     52244 ,   3 ,  606
(16:27:54.718)  ,     52330 ,   3 ,  607
(16:27:54.721)  ,     52416 ,   2 ,  608
(16:27:54.725)  ,     52502 ,   3 ,  609
(16:27:54.729)  ,     52588 ,   3 ,  610
(16:27:54.732)  ,     52674 ,   3 ,  611
(16:27:54.736)  ,     52760 ,   2 ,  612
(16:27:54.739)  ,     52846 ,   3 ,  613
(16:27:54.742)  ,     52932 ,   3 ,  614
(16:27:54.747)  ,     53018 ,   3 ,  615
(16:27:54.750)  ,     53104 ,   3 ,  616
(16:27:54.753)  ,     53190 ,   3 ,  617
(16:27:54.757)  ,     53276 ,   3 ,  618
(16:27:54.760)  ,     53362 ,   4 ,  619
(16:27:54.764)  ,     53448 ,   2 ,  620
(16:27:54.768)  ,     53534 ,   4 ,  621
(16:27:54.774)  ,     53620 ,   3 ,  622
(16:27:54.777)  ,     53706 ,   4 ,  623
(16:27:54.781)  ,     53792 ,   2 ,  624
(16:27:54.785)  ,     53878 ,   3 ,  625
(16:27:54.788)  ,     53964 ,   3 ,  626
(16:27:54.792)  ,     54050 ,   3 ,  627
(16:27:54.796)  ,     54136 ,   3 ,  628
(16:27:54.799)  ,     54222 ,   4 ,  629
(16:27:54.802)  ,     54308 ,   3 ,  630
(16:27:54.805)  ,     54394 ,   3 ,  631
(16:27:54.809)  ,     54480 ,   3 ,  632
(16:27:54.813)  ,     54566 ,   3 ,  633
(16:27:54.817)  ,     54652 ,   3 ,  634
(16:27:54.820)  ,     54738 ,   3 ,  635
(16:27:54.823)  ,     54824 ,   3 ,  636
(16:27:54.828)  ,     54910 ,   2 ,  637
(16:27:54.831)  ,     54996 ,   3 ,  638
(16:27:54.835)  ,     55082 ,   3 ,  639
(16:27:54.838)  ,     55168 ,   3 ,  640
(16:27:54.841)  ,     55254 ,   3 ,  641
(16:27:54.846)  ,     55340 ,   3 ,  642
(16:27:54.849)  ,     55426 ,   3 ,  643
(16:27:54.852)  ,     55512 ,   3 ,  644
(16:27:54.855)  ,     55598 ,   3 ,  645
(16:27:54.859)  ,     55684 ,   3 ,  646
(16:27:54.863)  ,     55770 ,   3 ,  647
(16:27:54.867)  ,     55856 ,   3 ,  648
(16:27:54.870)  ,     55942 ,   2 ,  649
(16:27:54.874)  ,     56028 ,   3 ,  650
(16:27:54.877)  ,     56114 ,   4 ,  651
(16:27:54.882)  ,     56200 ,   3 ,  652
(16:27:54.885)  ,     56286 ,   3 ,  653
(16:27:54.888)  ,     56372 ,   3 ,  654
(16:27:54.891)  ,     56458 ,   4 ,  655
(16:27:54.896)  ,     56544 ,   2 ,  656
(16:27:54.899)  ,     56630 ,   3 ,  657
(16:27:54.903)  ,     56716 ,   3 ,  658
(16:27:54.906)  ,     56802 ,   3 ,  659
(16:27:54.910)  ,     56888 ,   3 ,  660
(16:27:54.914)  ,     56974 ,   3 ,  661
(16:27:54.918)  ,     57060 ,   2 ,  662
(16:27:54.921)  ,     57146 ,   3 ,  663
(16:27:54.924)  ,     57232 ,   3 ,  664
(16:27:54.929)  ,     57318 ,   3 ,  665
(16:27:54.933)  ,     57404 ,   3 ,  666
(16:27:54.937)  ,     57490 ,   2 ,  667
(16:27:54.940)  ,     57576 ,   3 ,  668
(16:27:54.945)  ,     57662 ,   2 ,  669
(16:27:54.949)  ,     57748 ,   3 ,  670
(16:27:54.953)  ,     57834 ,   2 ,  671
(16:27:54.957)  ,     57920 ,   3 ,  672
(16:27:54.962)  ,     58006 ,   4 ,  673
(16:27:54.965)  ,     58092 ,   3 ,  674
(16:27:54.969)  ,     58178 ,   2 ,  675
(16:27:54.972)  ,     58264 ,   3 ,  676
(16:27:54.976)  ,     58350 ,   3 ,  677
(16:27:54.980)  ,     58436 ,   3 ,  678
(16:27:54.984)  ,     58522 ,   3 ,  679
(16:27:54.987)  ,     58608 ,   4 ,  680
(16:27:54.991)  ,     58694 ,   3 ,  681
(16:27:54.995)  ,     58780 ,   4 ,  682
(16:27:54.999)  ,     58866 ,   3 ,  683
(16:27:55.002)  ,     58952 ,   3 ,  684
(16:27:55.005)  ,     59038 ,   3 ,  685
(16:27:55.009)  ,     59124 ,   3 ,  686
(16:27:55.013)  ,     59210 ,   3 ,  687
(16:27:55.017)  ,     59296 ,   3 ,  688
(16:27:55.020)  ,     59382 ,   3 ,  689
(16:27:55.024)  ,     59468 ,   3 ,  690
(16:27:55.028)  ,     59554 ,   4 ,  691
(16:27:55.032)  ,     59640 ,   3 ,  692
(16:27:55.036)  ,     59726 ,   3 ,  693
(16:27:55.039)  ,     59812 ,   3 ,  694
(16:27:55.043)  ,     59898 ,   4 ,  695
(16:27:55.047)  ,     59984 ,   3 ,  696
(16:27:55.050)  ,     60070 ,   3 ,  697
(16:27:55.055)  ,     60156 ,   3 ,  698
(16:27:55.058)  ,     60242 ,   3 ,  699
(16:27:55.064)  ,     60328 ,   4 ,  700
(16:27:55.067)  ,     60414 ,   3 ,  701
(16:27:55.071)  ,     60500 ,   4 ,  702
(16:27:55.075)  ,     60586 ,   3 ,  703
(16:27:55.079)  ,     60672 ,   3 ,  704
(16:27:55.083)  ,     60758 ,   3 ,  705
(16:27:55.086)  ,     60844 ,   4 ,  706
(16:27:55.090)  ,     60930 ,   2 ,  707
(16:27:55.095)  ,     61016 ,   3 ,  708
(16:27:55.099)  ,     61102 ,   3 ,  709
(16:27:55.103)  ,     61188 ,   3 ,  710
(16:27:55.106)  ,     61274 ,   4 ,  711
(16:27:55.110)  ,     61360 ,   3 ,  712
(16:27:55.115)  ,     61446 ,   3 ,  713
(16:27:55.119)  ,     61532 ,   3 ,  714
(16:27:55.122)  ,     61618 ,   3 ,  715
(16:27:55.126)  ,     61704 ,   3 ,  716
(16:27:55.130)  ,     61790 ,   3 ,  717
(16:27:55.134)  ,     61876 ,   3 ,  718
(16:27:55.138)  ,     61962 ,   4 ,  719
(16:27:55.141)  ,     62048 ,   3 ,  720
(16:27:55.146)  ,     62134 ,   3 ,  721
(16:27:55.150)  ,     62220 ,   3 ,  722
(16:27:55.153)  ,     62306 ,   3 ,  723
(16:27:55.157)  ,     62392 ,   3 ,  724
(16:27:55.162)  ,     62478 ,   3 ,  725
(16:27:55.165)  ,     62564 ,   4 ,  726
(16:27:55.169)  ,     62650 ,   4 ,  727
(16:27:55.173)  ,     62736 ,   3 ,  728
(16:27:55.177)  ,     62822 ,   4 ,  729
(16:27:55.181)  ,     62908 ,   3 ,  730
(16:27:55.184)  ,     62994 ,   4 ,  731
(16:27:55.188)  ,     63080 ,   3 ,  732
(16:27:55.193)  ,     63166 ,   3 ,  733
(16:27:55.197)  ,     63252 ,   3 ,  734
(16:27:55.201)  ,     63338 ,   5 ,  735
(16:27:55.205)  ,     63424 ,   3 ,  736
(16:27:55.209)  ,     63510 ,   4 ,  737
(16:27:55.214)  ,     63596 ,   4 ,  738
(16:27:55.217)  ,     63682 ,   4 ,  739
(16:27:55.221)  ,     63768 ,   3 ,  740
(16:27:55.224)  ,     63854 ,   3 ,  741
(16:27:55.229)  ,     63940 ,   4 ,  742
(16:27:55.233)  ,     64026 ,   4 ,  743
(16:27:55.236)  ,     64112 ,   4 ,  744
(16:27:55.240)  ,     64198 ,   3 ,  745
(16:27:55.245)  ,     64284 ,   2 ,  746
(16:27:55.249)  ,     64370 ,   2 ,  747
(16:27:55.252)  ,     64456 ,   2 ,  748
(16:27:55.255)  ,     64542 ,   3 ,  749
(16:27:55.259)  ,     64628 ,   4 ,  750
(16:27:55.263)  ,     64714 ,   3 ,  751
(16:27:55.266)  ,     64800 ,   3 ,  752
(16:27:55.269)  ,     64886 ,   3 ,  753
(16:27:55.272)  ,     64972 ,   4 ,  754
(16:27:55.275)  ,     65058 ,   4 ,  755
(16:27:55.280)  ,     65144 ,   3 ,  756
(16:27:55.283)  ,     65230 ,   3 ,  757
(16:27:55.286)  ,     65316 ,   3 ,  758
(16:27:55.289)  ,     65402 ,   3 ,  759
(16:27:55.292)  ,     65488 ,   3 ,  760
(16:27:55.296)  ,     65574 ,   3 ,  761
(16:27:55.299)  ,     65660 ,   3 ,  762
(16:27:55.303)  ,     65746 ,   3 ,  763
(16:27:55.306)  ,     65832 ,   3 ,  764
(16:27:55.309)  ,     65918 ,   3 ,  765
(16:27:55.313)  ,     66004 ,   4 ,  766
(16:27:55.316)  ,     66090 ,   3 ,  767
(16:27:55.319)  ,     66176 ,   4 ,  768
(16:27:55.322)  ,     66262 ,   5 ,  769
(16:27:55.326)  ,     66348 ,   3 ,  770
(16:27:55.330)  ,     66434 ,   5 ,  771
(16:27:55.333)  ,     66520 ,   3 ,  772
(16:27:55.341)  ,     66606 ,   2 ,  773
(16:27:55.345)  ,     66692 ,   4 ,  774
(16:27:55.348)  ,     66778 ,   4 ,  775
(16:27:55.351)  ,     66864 ,   4 ,  776
(16:27:55.354)  ,     66950 ,   3 ,  777
(16:27:55.362)  ,     67036 ,   3 ,  778
(16:27:55.365)  ,     67122 ,   3 ,  779
(16:27:55.368)  ,     67208 ,   3 ,  780
(16:27:55.371)  ,     67294 ,   3 ,  781
(16:27:55.374)  ,     67380 ,   3 ,  782
(16:27:55.378)  ,     67466 ,   2 ,  783
(16:27:55.381)  ,     67552 ,   4 ,  784
(16:27:55.384)  ,     67638 ,   4 ,  785
(16:27:55.387)  ,     67724 ,   3 ,  786
(16:27:55.390)  ,     67810 ,   3 ,  787
(16:27:55.395)  ,     67896 ,   4 ,  788
(16:27:55.398)  ,     67982 ,   3 ,  789
(16:27:55.401)  ,     68068 ,   4 ,  790
(16:27:55.404)  ,     68154 ,   3 ,  791
(16:27:55.407)  ,     68240 ,   3 ,  792
(16:27:55.411)  ,     68326 ,   3 ,  793
(16:27:55.415)  ,     68412 ,   3 ,  794
(16:27:55.419)  ,     68498 ,   4 ,  795
(16:27:55.422)  ,     68584 ,   3 ,  796
(16:27:55.425)  ,     68670 ,   3 ,  797
(16:27:55.429)  ,     68756 ,   3 ,  798
(16:27:55.432)  ,     68842 ,   4 ,  799
(16:27:55.435)  ,     68928 ,   3 ,  800
(16:27:55.438)  ,     69014 ,   3 ,  801
(16:27:55.441)  ,     69100 ,   4 ,  802
(16:27:55.446)  ,     69186 ,   3 ,  803
(16:27:55.450)  ,     69272 ,   4 ,  804
(16:27:55.453)  ,     69358 ,   3 ,  805
(16:27:55.457)  ,     69444 ,   3 ,  806
(16:27:55.461)  ,     69530 ,   3 ,  807
(16:27:55.466)  ,     69616 ,   3 ,  808
(16:27:55.470)  ,     69702 ,   3 ,  809
(16:27:55.474)  ,     69788 ,   2 ,  810
(16:27:55.482)  ,     69874 ,   4 ,  811
(16:27:55.485)  ,     69960 ,   3 ,  812
(16:27:55.490)  ,     70046 ,   2 ,  813
(16:27:55.494)  ,     70132 ,   3 ,  814
(16:27:55.498)  ,     70218 ,   2 ,  815
(16:27:55.502)  ,     70304 ,   4 ,  816
(16:27:55.505)  ,     70390 ,   3 ,  817
(16:27:55.510)  ,     70476 ,   2 ,  818
(16:27:55.515)  ,     70562 ,   3 ,  819
(16:27:55.519)  ,     70648 ,   4 ,  820
(16:27:55.522)  ,     70734 ,   4 ,  821
(16:27:55.527)  ,     70820 ,   4 ,  822
(16:27:55.532)  ,     70906 ,   4 ,  823
(16:27:55.536)  ,     70992 ,   4 ,  824
(16:27:55.539)  ,     71078 ,   4 ,  825
(16:27:55.543)  ,     71164 ,   6 ,  826
(16:27:55.547)  ,     71250 ,   3 ,  827
(16:27:55.551)  ,     71336 ,   3 ,  828
(16:27:55.554)  ,     71422 ,   4 ,  829
(16:27:55.557)  ,     71508 ,   3 ,  830
(16:27:55.561)  ,     71594 ,   4 ,  831
(16:27:55.565)  ,     71680 ,   4 ,  832
(16:27:55.569)  ,     71766 ,   3 ,  833
(16:27:55.572)  ,     71852 ,   3 ,  834
(16:27:55.575)  ,     71938 ,   4 ,  835
(16:27:55.579)  ,     72024 ,   3 ,  836
(16:27:55.582)  ,     72110 ,   4 ,  837
(16:27:55.586)  ,     72196 ,   3 ,  838
(16:27:55.589)  ,     72282 ,   4 ,  839
(16:27:55.592)  ,     72368 ,   4 ,  840
(16:27:55.597)  ,     72454 ,   4 ,  841
(16:27:55.600)  ,     72540 ,   3 ,  842
(16:27:55.604)  ,     72626 ,   3 ,  843
(16:27:55.607)  ,     72712 ,   3 ,  844
(16:27:55.611)  ,     72798 ,   4 ,  845
(16:27:55.615)  ,     72884 ,   3 ,  846
(16:27:55.619)  ,     72970 ,   4 ,  847
(16:27:55.624)  ,     73056 ,   2 ,  848
(16:27:55.628)  ,     73142 ,   4 ,  849
(16:27:55.633)  ,     73228 ,   4 ,  850
(16:27:55.638)  ,     73314 ,   3 ,  851
(16:27:55.641)  ,     73400 ,   5 ,  852
(16:27:55.647)  ,     73486 ,   4 ,  853
(16:27:55.650)  ,     73572 ,   3 ,  854
(16:27:55.654)  ,     73658 ,   4 ,  855
(16:27:55.658)  ,     73744 ,   4 ,  856
(16:27:55.664)  ,     73830 ,   4 ,  857
(16:27:55.669)  ,     73916 ,   3 ,  858
(16:27:55.672)  ,     74002 ,   5 ,  859
(16:27:55.677)  ,     74088 ,   4 ,  860
(16:27:55.681)  ,     74174 ,   4 ,  861
(16:27:55.685)  ,     74260 ,   4 ,  862
(16:27:55.690)  ,     74346 ,   3 ,  863
(16:27:55.695)  ,     74432 ,   4 ,  864
(16:27:55.699)  ,     74518 ,   3 ,  865
(16:27:55.703)  ,     74604 ,   3 ,  866
(16:27:55.708)  ,     74690 ,   4 ,  867
(16:27:55.713)  ,     74776 ,   5 ,  868
(16:27:55.716)  ,     74862 ,   3 ,  869
(16:27:55.719)  ,     74948 ,   4 ,  870
(16:27:55.723)  ,     75034 ,   4 ,  871
(16:27:55.726)  ,     75120 ,   4 ,  872
(16:27:55.731)  ,     75206 ,   3 ,  873
(16:27:55.735)  ,     75292 ,   4 ,  874
(16:27:55.738)  ,     75378 ,   4 ,  875
(16:27:55.741)  ,     75464 ,   5 ,  876
(16:27:55.746)  ,     75550 ,   4 ,  877
(16:27:55.749)  ,     75636 ,   4 ,  878
(16:27:55.753)  ,     75722 ,   4 ,  879
(16:27:55.756)  ,     75808 ,   4 ,  880
(16:27:55.759)  ,     75894 ,   5 ,  881
(16:27:55.763)  ,     75980 ,   4 ,  882
(16:27:55.767)  ,     76066 ,   5 ,  883
(16:27:55.770)  ,     76152 ,   5 ,  884
(16:27:55.773)  ,     76238 ,   5 ,  885
(16:27:55.777)  ,     76324 ,   4 ,  886
(16:27:55.780)  ,     76410 ,   3 ,  887
(16:27:55.785)  ,     76496 ,   4 ,  888
(16:27:55.788)  ,     76582 ,   5 ,  889
(16:27:55.791)  ,     76668 ,   5 ,  890
(16:27:55.796)  ,     76754 ,   4 ,  891
(16:27:55.799)  ,     76840 ,   5 ,  892
(16:27:55.802)  ,     76926 ,   4 ,  893
(16:27:55.806)  ,     77012 ,   4 ,  894
(16:27:55.809)  ,     77098 ,   2 ,  895
(16:27:55.814)  ,     77184 ,   2 ,  896
(16:27:55.819)  ,     77270 ,   3 ,  897
(16:27:55.824)  ,     77356 ,   2 ,  898
(16:27:55.830)  ,     77442 ,   4 ,  899
(16:27:55.835)  ,     77528 ,   3 ,  900
(16:27:55.839)  ,     77614 ,   3 ,  901
(16:27:55.843)  ,     77700 ,   4 ,  902
(16:27:55.848)  ,     77786 ,   5 ,  903
(16:27:55.852)  ,     77872 ,   4 ,  904
(16:27:55.856)  ,     77958 ,   4 ,  905
(16:27:55.860)  ,     78044 ,   3 ,  906
(16:27:55.865)  ,     78130 ,   3 ,  907
(16:27:55.869)  ,     78216 ,   3 ,  908
(16:27:55.873)  ,     78302 ,   2 ,  909
(16:27:55.877)  ,     78388 ,   2 ,  910
(16:27:55.882)  ,     78474 ,   4 ,  911
(16:27:55.885)  ,     78560 ,   4 ,  912
(16:27:55.888)  ,     78646 ,   7 ,  913
(16:27:55.892)  ,     78732 ,   4 ,  914
(16:27:55.897)  ,     78818 ,   2 ,  915
(16:27:55.900)  ,     78904 ,   5 ,  916
(16:27:55.903)  ,     78990 ,   4 ,  917
(16:27:55.906)  ,     79076 ,   4 ,  918
(16:27:55.911)  ,     79162 ,   3 ,  919
(16:27:55.915)  ,     79248 ,   4 ,  920
(16:27:55.918)  ,     79334 ,   4 ,  921
(16:27:55.921)  ,     79420 ,   3 ,  922
(16:27:55.925)  ,     79506 ,   4 ,  923
(16:27:55.929)  ,     79592 ,   4 ,  924
(16:27:55.933)  ,     79678 ,   4 ,  925
(16:27:55.936)  ,     79764 ,   4 ,  926
(16:27:55.940)  ,     79850 ,   5 ,  927
(16:27:55.943)  ,     79936 ,   4 ,  928
(16:27:55.948)  ,     80022 ,   5 ,  929
(16:27:55.951)  ,     80108 ,   4 ,  930
(16:27:55.955)  ,     80194 ,   4 ,  931
(16:27:55.960)  ,     80280 ,   4 ,  932
(16:27:55.965)  ,     80366 ,   2 ,  933
(16:27:55.969)  ,     80452 ,   4 ,  934
(16:27:55.974)  ,     80538 ,   5 ,  935
(16:27:55.981)  ,     80624 ,   4 ,  936
(16:27:55.986)  ,     80710 ,   5 ,  937
(16:27:55.990)  ,     80796 ,   5 ,  938
(16:27:55.998)  ,     80882 ,   2 ,  939
(16:27:56.003)  ,     80968 ,   2 ,  940
(16:27:56.007)  ,     81054 ,   3 ,  941
(16:27:56.012)  ,     81140 ,   2 ,  942
(16:27:56.019)  ,     81226 ,   3 ,  943
(16:27:56.023)  ,     81312 ,   5 ,  944
(16:27:56.028)  ,     81398 ,   2 ,  945
(16:27:56.032)  ,     81484 ,   3 ,  946
(16:27:56.037)  ,     81570 ,   3 ,  947
(16:27:56.041)  ,     81656 ,   3 ,  948
(16:27:56.044)  ,     81742 ,   6 ,  949
(16:27:56.049)  ,     81828 ,   5 ,  950
(16:27:56.052)  ,     81914 ,   3 ,  951
(16:27:56.055)  ,     82000 ,   3 ,  952
(16:27:56.058)  ,     82086 ,   3 ,  953
(16:27:56.063)  ,     82172 ,   3 ,  954
(16:27:56.066)  ,     82258 ,   4 ,  955
(16:27:56.070)  ,     82344 ,   5 ,  956
(16:27:56.073)  ,     82430 ,   5 ,  957
(16:27:56.077)  ,     82516 ,   3 ,  958
(16:27:56.081)  ,     82602 ,   5 ,  959
(16:27:56.085)  ,     82688 ,   5 ,  960
(16:27:56.090)  ,     82774 ,   4 ,  961
(16:27:56.093)  ,     82860 ,   5 ,  962
(16:27:56.097)  ,     82946 ,   5 ,  963
(16:27:56.101)  ,     83032 ,   5 ,  964
(16:27:56.105)  ,     83118 ,   5 ,  965
(16:27:56.108)  ,     83204 ,   5 ,  966
(16:27:56.112)  ,     83290 ,   3 ,  967
(16:27:56.116)  ,     83376 ,   5 ,  968
(16:27:56.119)  ,     83462 ,   4 ,  969
(16:27:56.123)  ,     83548 ,   2 ,  970
(16:27:56.127)  ,     83634 ,   2 ,  971
(16:27:56.131)  ,     83720 ,   4 ,  972
(16:27:56.134)  ,     83806 ,   5 ,  973
(16:27:56.138)  ,     83892 ,   4 ,  974
(16:27:56.142)  ,     83978 ,   5 ,  975
(16:27:56.146)  ,     84064 ,   4 ,  976
(16:27:56.150)  ,     84150 ,   5 ,  977
(16:27:56.153)  ,     84236 ,   5 ,  978
(16:27:56.156)  ,     84322 ,   6 ,  979
(16:27:56.161)  ,     84408 ,   4 ,  980
(16:27:56.165)  ,     84494 ,   5 ,  981
(16:27:56.169)  ,     84580 ,   4 ,  982
(16:27:56.174)  ,     84666 ,   5 ,  983
(16:27:56.179)  ,     84752 ,   5 ,  984
(16:27:56.183)  ,     84838 ,   5 ,  985
(16:27:56.186)  ,     84924 ,   5 ,  986
(16:27:56.190)  ,     85010 ,   4 ,  987
(16:27:56.194)  ,     85096 ,   4 ,  988
(16:27:56.198)  ,     85182 ,   4 ,  989
(16:27:56.202)  ,     85268 ,   4 ,  990
(16:27:56.205)  ,     85354 ,   4 ,  991
(16:27:56.208)  ,     85440 ,   4 ,  992
(16:27:56.213)  ,     85526 ,   5 ,  993
(16:27:56.216)  ,     85612 ,   5 ,  994
(16:27:56.220)  ,     85698 ,   4 ,  995
(16:27:56.224)  ,     85784 ,   4 ,  996
(16:27:56.228)  ,     85870 ,   4 ,  997
(16:27:56.232)  ,     85956 ,   5 ,  998
(16:27:56.236)  ,     86042 ,   6 ,  999
(16:27:56.240)  ,     86128 ,   6 , 1000
(16:27:56.243)  ,     86214 ,   5 , 1001
(16:27:56.248)  ,     86300 ,   4 , 1002
(16:27:56.253)  ,     86386 ,   6 , 1003
(16:27:56.256)  ,     86472 ,   6 , 1004
(16:27:56.261)  ,     86558 ,   2 , 1005
(16:27:56.264)  ,     86644 ,   3 , 1006
(16:27:56.267)  ,     86730 ,   3 , 1007
(16:27:56.271)  ,     86816 ,   3 , 1008
(16:27:56.274)  ,     86902 ,   3 , 1009
(16:27:56.279)  ,     86988 ,   2 , 1010
(16:27:56.283)  ,     87074 ,   4 , 1011
(16:27:56.286)  ,     87160 ,   5 , 1012
(16:27:56.289)  ,     87246 ,   6 , 1013
(16:27:56.293)  ,     87332 ,   5 , 1014
(16:27:56.298)  ,     87418 ,   7 , 1015
(16:27:56.301)  ,     87504 ,   5 , 1016
(16:27:56.304)  ,     87590 ,   4 , 1017
(16:27:56.308)  ,     87676 ,   5 , 1018
(16:27:56.312)  ,     87762 ,   2 , 1019
(16:27:56.316)  ,     87848 ,   6 , 1020
(16:27:56.319)  ,     87934 ,   5 , 1021
(16:27:56.323)  ,     88020 ,   6 , 1022
(16:27:56.328)  ,     88106 ,   7 , 1023
(16:27:56.333)  ,     88192 ,   6 , 1024
(16:27:56.337)  ,     88278 ,   6 , 1025
(16:27:56.341)  ,     88364 ,   7 , 1026
(16:27:56.346)  ,     88450 ,   3 , 1027
(16:27:56.350)  ,     88536 ,   2 , 1028
(16:27:56.354)  ,     88622 ,   3 , 1029
(16:27:56.359)  ,     88708 ,   6 , 1030
(16:27:56.364)  ,     88794 ,   5 , 1031
(16:27:56.368)  ,     88880 ,   4 , 1032
(16:27:56.372)  ,     88966 ,   3 , 1033
(16:27:56.377)  ,     89052 ,   2 , 1034
(16:27:56.382)  ,     89138 ,   6 , 1035
(16:27:56.386)  ,     89224 ,   4 , 1036
(16:27:56.390)  ,     89310 ,   3 , 1037
(16:27:56.395)  ,     89396 ,   2 , 1038
(16:27:56.400)  ,     89482 ,   5 , 1039
(16:27:56.405)  ,     89568 ,   5 , 1040
(16:27:56.408)  ,     89654 ,   6 , 1041
(16:27:56.413)  ,     89740 ,   5 , 1042
(16:27:56.418)  ,     89826 ,   4 , 1043
(16:27:56.422)  ,     89912 ,   5 , 1044
(16:27:56.427)  ,     89998 ,   3 , 1045
(16:27:56.432)  ,     90084 ,   5 , 1046
(16:27:56.437)  ,     90170 ,   5 , 1047
(16:27:56.441)  ,     90256 ,   5 , 1048
(16:27:56.447)  ,     90342 ,   6 , 1049
(16:27:56.451)  ,     90428 ,   4 , 1050
(16:27:56.456)  ,     90514 ,   4 , 1051
(16:27:56.460)  ,     90600 ,   4 , 1052
(16:27:56.466)  ,     90686 ,   3 , 1053
(16:27:56.472)  ,     90772 ,   2 , 1054
(16:27:56.478)  ,     90858 ,   4 , 1055
(16:27:56.483)  ,     90944 ,   6 , 1056
(16:27:56.487)  ,     91030 ,   5 , 1057
(16:27:56.491)  ,     91116 ,   6 , 1058
(16:27:56.497)  ,     91202 ,   5 , 1059
(16:27:56.501)  ,     91288 ,   6 , 1060
(16:27:56.506)  ,     91374 ,   5 , 1061
(16:27:56.512)  ,     91460 ,   9 , 1062
(16:27:56.516)  ,     91546 ,   7 , 1063
(16:27:56.521)  ,     91632 ,   5 , 1064
(16:27:56.526)  ,     91718 ,   7 , 1065
(16:27:56.530)  ,     91804 ,   8 , 1066
(16:27:56.535)  ,     91890 ,   4 , 1067
(16:27:56.540)  ,     91976 ,   3 , 1068
(16:27:56.544)  ,     92062 ,   4 , 1069
(16:27:56.550)  ,     92148 ,   2 , 1070
(16:27:56.553)  ,     92234 ,   4 , 1071
(16:27:56.556)  ,     92320 ,   4 , 1072
(16:27:56.561)  ,     92406 ,   2 , 1073
